date,kaf
6/30/01,339.8232128
7/31/01,346.741
8/31/01,60.427
9/30/01,121.6352233
10/31/01,231.6591916
11/30/01,17.833
12/31/01,18.086
1/31/02,28.06268276
2/28/02,171.4123649
3/31/02,157.1964249
4/30/02,224.2087329
5/31/02,128.5667962
6/30/02,346.741
7/31/02,346.741
8/31/02,147.6856019
9/30/02,106.2873282
10/31/02,92.231
11/30/02,80.685
12/31/02,87.645
1/31/03,71.163
2/28/03,135.2292028
3/31/03,96.61255711
4/30/03,219.3274925
5/31/03,334.903793
6/30/03,224.1110188
7/31/03,346.741
8/31/03,127.5800048
9/30/03,91.239
