date,kaf
9/30/89,38.626568
10/31/89,34.410889
11/30/89,70.40076
12/31/89,69.10998
1/31/90,73.823316
2/28/90,68.478102
3/31/90,74.800329
4/30/90,32.947964
5/31/90,32.328983
6/30/90,33.065948
7/31/90,39.706291
8/31/90,37.076389
9/30/90,40.486603
10/31/90,32.933224
11/30/90,65.776559
12/31/90,68.705248
1/31/91,68.946863
2/28/91,69.239771
3/31/91,88.471075
4/30/91,22.266272
5/31/91,31.568727
6/30/91,33.3288
7/31/91,37.161472
8/31/91,36.605659
9/30/91,40.985737
10/31/91,34.0294
11/30/91,65.475252
12/31/91,68.625345
1/31/92,68.233745
2/29/92,74.577334
3/31/92,76.257517
4/30/92,34.083065
5/31/92,34.541862
6/30/92,34.706196
7/31/92,37.797203
8/31/92,36.743683
9/30/92,39.487255
10/31/92,34.747768
11/30/92,62.713878
12/31/92,75.783182
1/31/93,79.092126
2/28/93,75.395685
3/31/93,90.872499
4/30/93,40.581005
5/31/93,46.602364
6/30/93,35.249611
7/31/93,39.213646
8/31/93,41.378166
9/30/93,44.017593
10/31/93,45.102703
11/30/93,75.808647
12/31/93,78.374395
1/31/94,73.628091
2/28/94,74.853357
3/31/94,80.317617
4/30/94,43.984425
5/31/94,37.600002
6/30/94,36.456093
7/31/94,40.911388
8/31/94,37.872917
9/30/94,45.722878
10/31/94,34.034908
11/30/94,75.073322
12/31/94,76.348543
1/31/95,91.538637
2/28/95,74.407667
3/31/95,107.162214
4/30/95,55.732613
5/31/95,61.609829
6/30/95,47.31694
7/31/95,43.149017
8/31/95,44.443089
9/30/95,53.602081
10/31/95,46.831505
11/30/95,75.432277
12/31/95,85.441881
1/31/96,76.222413
2/29/96,90.221399
3/31/96,92.014593
4/30/96,51.005386
5/31/96,57.791973
6/30/96,38.658272
7/31/96,45.307148
8/31/96,51.005852
9/30/96,50.187035
10/31/96,44.102833
11/30/96,78.287399
12/31/96,103.561544
1/31/97,97.525575
2/28/97,95.979075
3/31/97,92.427419
4/30/97,58.200558
5/31/97,36.399715
6/30/97,42.747581
7/31/97,48.349396
8/31/97,53.37085
