date,kaf
1/31/78,248.3845553
2/28/78,274.4364173
3/31/78,302.229
4/30/78,257.9203468
5/31/78,192.2850024
6/30/78,229.781898
7/31/78,313.3277533
8/31/78,302.5662139
9/30/78,226.3210355
10/31/78,87.148
11/30/78,80.864
12/31/78,84.556
1/31/79,70.19
2/28/79,93.44620962
3/31/79,179.4279435
4/30/79,132.0035099
5/31/79,249.3227507
6/30/79,225.3561584
7/31/79,322.38
8/31/79,189.5993934
9/30/79,66.846
10/31/79,81.29
11/30/79,65.904
12/31/79,233.9598355
1/31/80,915.4708877
2/29/80,706.4012108
3/31/80,161.1331705
4/30/80,149.6629149
5/31/80,152.8510064
6/30/80,191.0738196
7/31/80,171.5626603
8/31/80,321.509
9/30/80,321.666
10/31/80,87.47
11/30/80,76.811
12/31/80,79.712
1/31/81,68.856
2/28/81,58.594
3/31/81,36.61937643
4/30/81,51.967
5/31/81,43.012
6/30/81,343.412
7/31/81,73.88701883
8/31/81,44.639
9/30/81,102.8430662
10/31/81,195.6877753
11/30/81,315.867
12/31/81,701.3566874
1/31/82,474.3055554
2/28/82,807.3017908
3/31/82,403.335947
4/30/82,840.9480264
5/31/82,567.9403719
6/30/82,381.7380748
7/31/82,208.7141799
8/31/82,270.6196406
9/30/82,257.9403578
10/31/82,317.0165428
11/30/82,304.805
12/31/82,511.2000233
1/31/83,458.5299797
2/28/83,685.7800742
3/31/83,965.6055271
4/30/83,417.132337
5/31/83,584.4112185
6/30/83,817.1951657
7/31/83,361.1612465
8/31/83,293.4772108
9/30/83,303.0377413
10/31/83,321.576
11/30/83,699.3277052
12/31/83,878.8166386
1/31/84,376.371348
2/29/84,287.730043
3/31/84,103.1265508
4/30/84,105.1781371
5/31/84,199.3487366
6/30/84,162.120673
7/31/84,342.556
8/31/84,214.8408143
9/30/84,310.5473453
10/31/84,190.7956442
11/30/84,83.736
12/31/84,84.58
1/31/85,67.883
2/28/85,56.577
3/31/85,49.3
4/30/85,142.2319297
5/31/85,84.5132066
6/30/85,323.125
7/31/85,187.5505968
8/31/85,49.298
9/30/85,67.792
10/31/85,89.101
11/30/85,68.1
12/31/85,64.329
1/31/86,310.442
2/28/86,1736.383812
3/31/86,598.0769254
4/30/86,142.077391
5/31/86,150.769841
6/30/86,218.1755767
7/31/86,325.7834606
8/31/86,99.47546027
9/30/86,343.127
10/31/86,77.468
11/30/86,77.367
12/31/86,84.944
1/31/87,66.787
2/28/87,39.062
3/31/87,2.531
4/30/87,44.53
5/31/87,33.138
6/30/87,137.7937903
7/31/87,170.9649299
8/31/87,89.06292356
9/30/87,102.256988
10/31/87,107.9552507
11/30/87,17.432
12/31/87,16.935
1/31/88,18.493
2/29/88,48.31813268
3/31/88,5.557
4/30/88,46.583
5/31/88,33.95
6/30/88,188.0830936
7/31/88,124.4722874
8/31/88,45.65
9/30/88,24.327
10/31/88,200.6310979
11/30/88,18.967
12/31/88,20.09
1/31/89,59.49312333
2/28/89,169.5364633
3/31/89,303.307
4/30/89,278.7082316
5/31/89,59.15431786
6/30/89,342.355
7/31/89,106.7037285
8/31/89,261.1313218
9/30/89,69.212
10/31/89,81.138
11/30/89,64.172
12/31/89,68.207
1/31/90,55.457
2/28/90,67.44966702
3/31/90,36.75495867
4/30/90,72.428
5/31/90,63.867
6/30/90,96.03466411
7/31/90,77.667
8/31/90,77.623
9/30/90,75.162
10/31/90,84.131
11/30/90,47.889
12/31/90,49.941
1/31/91,34.811
2/28/91,20.669
3/31/91,22.38
4/30/91,123.0571371
5/31/91,297.2701767
6/30/91,343.68
7/31/91,159.5875743
8/31/91,91.583
9/30/91,77.29442785
10/31/91,142.661
11/30/91,13.8375209
12/31/91,13.178
1/31/92,45.62119388
2/29/92,-6.174
3/31/92,-0.237427383
4/30/92,14.078
5/31/92,30.41776615
6/30/92,284.3110169
7/31/92,70.34812933
8/31/92,11.56
9/30/92,44.89527981
10/31/92,171.6277258
11/30/92,11.25703182
12/31/92,18.114
1/31/93,186.3461058
2/28/93,313.637
3/31/93,398.9904097
4/30/93,246.9087056
5/31/93,261.8236556
6/30/93,308.0875025
7/31/93,204.8527433
8/31/93,237.0607327
9/30/93,303.4183172
10/31/93,78.439
11/30/93,79.563
12/31/93,85.367
1/31/94,66.193
2/28/94,24.282
3/31/94,28.344
4/30/94,67.408
5/31/94,57.173
6/30/94,232.539949
7/31/94,322.685
8/31/94,48.303
9/30/94,98.63911472
10/31/94,233.1404811
11/30/94,46.058
12/31/94,26.764
1/31/95,757.3781453
2/28/95,269.1112068
3/31/95,675.4334374
4/30/95,358.1302108
5/31/95,639.1817902
6/30/95,516.4126978
7/31/95,273.0106644
8/31/95,234.2344385
9/30/95,228.0626831
10/31/95,77.456
11/30/95,164.0421367
12/31/95,137.5770786
1/31/96,310.501
2/29/96,502.8259186
3/31/96,293.1488046
4/30/96,343.394
5/31/96,470.7563492
6/30/96,210.7244281
7/31/96,241.027416
8/31/96,82.664
9/30/96,222.6007724
10/31/96,164.4724243
11/30/96,290.559
